arrival_time_us,cpu_burst_duration_us,io_burst_duration_us,nice,weight,scheduling_class,cpu_request
673062998,137961251,0,19,15,0,0.014175
673062999,179021978,0,19,15,0,0.000705
673062999,422379036,0,19,15,0,0.012939
673062999,161310972,0,19,15,0,0.005989
673062999,229343266,0,19,15,0,0.006866
673062999,499668235,0,19,15,0,0.002731
673062999,398222386,0,19,15,0,0.004051
673062999,152135386,0,19,15,0,0.005669
673062999,139822430,0,19,15,0,0.088013
673062999,137848870,0,19,15,0,0.019562
673062999,148414121,0,19,15,0,0.003788
673063000,132662519,0,19,15,0,0.006783
673063000,57421595,0,19,15,0,0.006073
673063000,227671907,0,19,15,0,0.000528
673063000,114253647,0,19,15,0,0.004227
673063000,137831163,0,19,15,0,0.007484
673063000,64457649,0,19,15,0,0.002731
673063000,147783752,0,19,15,0,0.004578
673063000,248488993,0,19,15,0,0.001303
673063000,56439350,0,19,15,0,0.003696
673063000,307174157,0,19,15,0,0.003521
673063000,423443098,0,19,15,0,0.016205
673063000,830677002,0,19,15,0,0.031097
673063000,226191520,0,19,15,0,0.003696
673063000,176455811,0,19,15,0,0.011276
673063000,148571340,0,19,15,0,0.003696
673063000,61237892,0,19,15,0,0.004135
673063001,484557016,0,19,15,0,0.036255
673063001,156333688,0,19,15,0,0.000528
673063001,137863358,0,19,15,0,0.039001
673063001,64592999,0,19,15,0,0.008713
673063001,84082633,0,19,15,0,0.012955
673063001,735995494,0,19,15,0,0.002026
673063001,69558459,0,19,15,0,0.009155
673063001,172420547,0,19,15,0,0.008453
673063001,406987534,0,19,15,0,0.006165
673063002,168561412,0,19,15,0,0.002464
673063002,327556192,0,19,15,0,0.012863
673063002,101154167,0,19,15,0,0.021851
673063002,397808144,0,19,15,0,0.064209
673063002,69793985,0,19,15,0,0.002552
673063002,310181481,0,19,15,0,0.034363
673063002,134578053,0,19,15,0,0.010559
673063002,462144399,0,19,15,0,0.007484
673063002,137229189,0,19,15,0,0.007484
673063002,770987270,0,19,15,0,0.005898
673063002,503633713,0,19,15,0,0.005898
673063002,229628146,0,19,15,0,0.003345
673063002,55231044,0,19,15,0,0.003433
673063002,152249236,0,19,15,0,0.003696
673063002,324134602,0,19,15,0,0.004135
673063002,55107392,0,19,15,0,0.004227
673063002,479344983,0,19,15,0,0.002026
673063003,232795475,0,19,15,0,0.025085
673063003,830180422,0,19,15,0,0.033630
673063003,148151962,0,19,15,0,0.005104
673063003,139564659,0,19,15,0,0.002026
673063003,147927006,0,19,15,0,0.002026
673063003,63691226,0,19,15,0,0.008102
673063003,236609896,0,19,15,0,0.004051
673063003,515899272,0,19,15,0,0.006432
673063003,73228453,0,19,15,0,0.008102
673063003,428772502,0,19,15,0,0.016205
673063003,174711018,0,19,15,0,0.003521
673063003,227877629,0,19,15,0,0.028717
673063003,324875173,0,19,15,0,0.004578
673063004,155911153,0,19,15,0,0.026764
673063004,66842865,0,19,15,0,0.029572
673063004,741266641,0,19,15,0,0.004402
673063004,656774466,0,19,15,0,0.002552
673063004,161187108,0,19,15,0,0.006783
673063004,824667619,0,19,15,0,0.006340
673063004,667872033,0,19,15,0,0.004227
673063004,137847920,0,19,15,0,0.001619
673063004,88632404,0,19,15,0,0.002026
673063004,150683148,0,19,15,0,0.000441
673063004,828127172,0,19,15,0,0.001585
673063005,170738214,0,19,15,0,0.008194
673063005,135278895,0,19,15,0,0.046387
673063005,165859008,0,19,15,0,0.045410
673063005,88498141,0,19,15,0,0.101440
673063005,665246851,0,19,15,0,0.002552
673063005,224961223,0,19,15,0,0.031006
673063005,72170217,0,19,15,0,0.006783
673063005,359942529,0,19,15,0,0.006783
673063005,58645630,0,19,15,0,0.010834
673063005,227087176,0,19,15,0,0.007660
673063005,155151273,0,19,15,0,0.002731
673063005,665854533,0,19,15,0,0.002464
673063005,172397605,0,19,15,0,0.003433
673063005,521742313,0,19,15,0,0.008102
673063005,830746773,0,19,15,0,0.005371
673063006,172430368,0,19,15,0,0.002819
673063006,662701997,0,19,15,0,0.000616
673063006,830238257,0,19,15,0,0.000793
673063006,230610433,0,19,15,0,0.005020
673063006,304281405,0,19,15,0,0.002995
673063006,346135,0,19,15,0,0.003696
673063006,311215254,0,19,15,0,0.002026
673063006,270315975,0,19,15,0,0.004051
673063006,597033635,0,19,15,0,0.004051
673063006,486017404,0,19,15,0,0.008270
673063006,228089765,0,19,15,0,0.004135
673063006,400166281,0,19,15,0,0.003521
673063006,148489826,0,19,15,0,0.032288
673063006,58563252,0,19,15,0,0.003170
673063007,71987307,0,19,15,0,0.002731
673063007,566158252,0,19,15,0,0.009949
673063007,137835838,0,19,15,0,0.008896
673063007,55103225,0,19,15,0,0.002026
673063007,346135,0,19,15,0,0.002113
673063007,482148451,0,19,15,0,0.024292
673063007,55180572,0,19,15,0,0.007980
673063007,747292254,0,19,15,0,0.002377
673063007,828636939,0,19,15,0,0.003696
673063008,230273644,0,19,15,0,0.043518
673063008,55103225,0,19,15,0,0.032776
673063008,413899637,0,19,15,0,0.004494
673063008,21282933,0,19,15,0,0.004227
673063008,56437221,0,19,15,0,0.004227
673063008,114249485,0,19,15,0,0.010483
673063008,54785399,0,19,15,0,0.002338
673063008,1056768,0,19,15,0,0.003696
673063008,176653943,0,19,15,0,0.004135
673063008,741144071,0,19,15,0,0.008102
673063008,769482006,0,19,15,0,0.005669
673063008,170380840,0,19,15,0,0.003082
673063009,149042829,0,19,15,0,0.002377
673063009,54998473,0,19,15,0,0.023682
673063009,148306155,0,19,15,0,0.012238
673063009,1498113,0,19,15,0,0.004845
673063009,305387811,0,19,15,0,0.021484
673063009,20244809,0,19,15,0,0.003433
673063009,4937039,0,19,15,0,0.003876
673063009,659038549,0,19,15,0,0.012955
673063009,745105093,0,19,15,0,0.003521
673063009,54995225,0,19,15,0,0.003082
673063009,491477115,0,19,15,0,0.004051
673063010,1231119,0,19,15,0,0.000616
673063010,394098208,0,19,15,0,0.007843
673063010,79267668,0,19,15,0,0.030823
673063010,497213225,0,19,15,0,0.009415
673063010,1202909,0,19,15,0,0.004051
673063010,833244304,0,19,15,0,0.004051
673063010,665351654,0,19,15,0,0.000528
673063010,497189978,0,19,15,0,0.006432
673063010,827786120,0,19,15,0,0.003876
673063011,7353278,0,19,15,0,0.002201
673063011,6050652,0,19,15,0,0.014786
673063011,400719730,0,19,15,0,0.008011
673063011,62597647,0,19,15,0,0.024567
673063012,653247099,0,19,15,0,0.008545
673063012,322523169,0,19,15,0,0.006248
673063012,573866687,0,19,15,0,0.006340
673063012,674378932,0,19,15,0,0.004669
673063012,851736860,0,19,15,0,0.020355
673063012,1353634,0,19,15,0,0.002377
673063012,745102144,0,19,15,0,0.004135
673063012,316466867,0,19,15,0,0.002026
673063012,6726044,0,19,15,0,0.008102
673063013,230943422,0,19,15,0,0.013031
673063013,668003943,0,19,15,0,0.018127
673063013,566804192,0,19,15,0,0.000810
673063013,73238039,0,19,15,0,0.008102
673063013,137866224,0,19,15,0,0.003521
673063013,55467976,0,19,15,0,0.003521
673063013,521640245,0,19,15,0,0.004845
673063014,482098382,0,19,15,0,0.040527
673063014,484559714,0,19,15,0,0.003170
673063014,668004273,0,19,15,0,0.010300
673063014,133438729,0,19,15,0,0.005280
673063014,774459728,0,19,15,0,0.021484
673063014,662664039,0,19,15,0,0.007042
673063014,661115546,0,19,15,0,0.003696
673063014,491257969,0,19,15,0,0.004135
673063014,148097589,0,19,15,0,0.011276
673063014,55467269,0,19,15,0,0.023407
673063014,655837606,0,19,15,0,0.003433
673063015,137825836,0,19,15,0,0.007660
673063015,494806611,0,19,15,0,0.011276
673063015,55174218,0,19,15,0,0.287598
673063015,153658965,0,19,15,0,0.007484
673063015,138053525,0,19,15,0,0.002640
673063015,63424612,0,19,15,0,0.003082
673063015,56437218,0,19,15,0,0.014175
673063015,172457896,0,19,15,0,0.002201
673063015,447093468,0,19,15,0,0.040527
673063015,1202909,0,19,15,0,0.003521
673063016,246619060,0,19,15,0,0.007576
673063016,230946715,0,19,15,0,0.006607
673063016,55176165,0,19,15,0,0.009247
673063016,489049651,0,19,15,0,0.010391
673063016,568901939,0,19,15,0,0.018127
673063016,431901663,0,19,15,0,0.008804
673063016,270288871,0,19,15,0,0.003696
673063016,491199835,0,19,15,0,0.004135
673063016,662609248,0,19,15,0,0.005669
673063016,225870626,0,19,15,0,0.008194
673063017,137836053,0,19,15,0,0.002201
673063017,306946523,0,19,15,0,0.001057
673063017,61875514,0,19,15,0,0.013733
673063017,831795377,0,19,15,0,0.021912
673063017,834326969,0,19,15,0,0.029053
673063017,256167680,0,19,15,0,0.002377
673063017,658701391,0,19,15,0,0.003696
673063017,323297981,0,19,15,0,0.008636
673063017,833635102,0,19,15,0,0.002026
673063017,62068493,0,19,15,0,0.002026
673063017,462003242,0,19,15,0,0.004051
673063017,179888864,0,19,15,0,0.002995
673063018,154824480,0,19,15,0,0.001619
673063018,492957395,0,19,15,0,0.007133
673063019,101343191,0,19,15,0,0.064209
673063019,91329507,0,19,15,0,0.027924
673063019,226191092,0,19,15,0,0.009598
673063019,137848342,0,19,15,0,0.006165
673063019,305387801,0,19,15,0,0.005722
673063019,11581622,0,19,15,0,0.005547
673063019,133302604,0,19,15,0,0.019562
673063019,137833925,0,19,15,0,0.003433
673063019,773791863,0,19,15,0,0.003239
673063020,72737995,0,19,15,0,0.000705
673063020,767619403,0,19,15,0,0.003170
673063020,503857170,0,19,15,0,0.004845
673063020,446830125,0,19,15,0,0.019104
673063020,222506379,0,19,15,0,0.002907
673063020,55178766,0,19,15,0,0.002640
673063020,705675404,0,19,15,0,0.002026
673063021,316872289,0,19,15,0,0.023682
673063021,4862047,0,19,15,0,0.004753
673063021,161177334,0,19,15,0,0.003696
673063021,573956006,0,19,15,0,0.003433
673063022,571420954,0,19,15,0,0.003876
673063022,72738458,0,19,15,0,0.002026
673063022,55180562,0,19,15,0,0.000880
673063022,328000265,0,19,15,0,0.021057
673063023,28404019,0,19,15,0,0.001585
673063023,55230280,0,19,15,0,0.007660
673063023,54785388,0,19,15,0,0.008713
673063023,918290158,0,19,15,0,0.008194
673063023,706074028,0,19,15,0,0.012589
673063023,133440900,0,19,15,0,0.001760
673063023,1091977,0,19,15,0,0.002026
673063023,54778482,0,19,15,0,0.001673
673063023,504371724,0,19,15,0,0.007133
673063023,133298738,0,19,15,0,0.007576
673063024,55058304,0,19,15,0,0.008362
673063024,154274714,0,19,15,0,0.009247
673063024,404561360,0,19,15,0,0.007843
673063024,4802036,0,19,15,0,0.012939
673063024,400212470,0,19,15,0,0.029419
673063024,421362126,0,19,15,0,0.019562
673063024,688245413,0,19,15,0,0.003433
673063024,393245399,0,19,15,0,0.008453
673063024,489313189,0,19,15,0,0.002026
673063024,114236550,0,19,15,0,0.006866
673063025,668602039,0,19,15,0,0.020172
673063025,114240610,0,19,15,0,0.002201
673063025,659214478,0,19,15,0,0.007843
673063025,910632548,0,19,15,0,0.003696
673063025,149944197,0,19,15,0,0.002026
673063025,494803760,0,19,15,0,0.009064
673063026,149934471,0,19,15,0,0.006607
673063026,307172917,0,19,15,0,0.022095
673063026,566493005,0,19,15,0,0.000969
673063026,55367499,0,19,15,0,0.017792
673063026,82009761,0,19,15,0,0.004227
673063026,392317162,0,19,15,0,0.003960
673063026,597749483,0,19,15,0,0.019562
673063026,172430742,0,19,15,0,0.003788
673063027,743966375,0,19,15,0,0.006165
673063027,828622314,0,19,15,0,0.034058
673063027,5312948,0,19,15,0,0.026581
673063027,831782722,0,19,15,0,0.008270
673063027,827674773,0,19,15,0,0.004135
673063027,127203360,0,19,15,0,0.008102
673063027,138079577,0,19,15,0,0.016205
673063027,828549605,0,19,15,0,0.016205
673063028,243427331,0,19,15,0,0.007042
673063028,357632,0,19,15,0,0.002640
673063028,828203645,0,19,15,0,0.016907
673063028,747069297,0,19,15,0,0.007309
673063028,512256360,0,19,15,0,0.007133
673063028,133439007,0,19,15,0,0.003345
673063028,40942892,0,19,15,0,0.003170
673063028,304281379,0,19,15,0,0.003433
673063028,360292238,0,19,15,0,0.003696
673063028,229353733,0,19,15,0,0.008102
673063028,221553900,0,19,15,0,0.008102
673063028,230767271,0,19,15,0,0.003960
673063029,571518787,0,19,15,0,0.008545
673063029,152547934,0,19,15,0,0.029419
673063029,330457339,0,19,15,0,0.002552
673063029,137848700,0,19,15,0,0.004227
673063029,148745644,0,19,15,0,0.011002
673063029,346112,0,19,15,0,0.003696
673063029,316389615,0,19,15,0,0.044006
673063029,740654959,0,19,15,0,0.011002
673063029,657571743,0,19,15,0,0.002640
673063029,406717096,0,19,15,0,0.003696
673063031,61927687,0,19,15,0,0.002552
673063031,114253613,0,19,15,0,0.011703
673063031,336934,0,19,15,0,0.004494
673063031,137833365,0,19,15,0,0.003170
673063031,336934,0,19,15,0,0.002026
673063031,500019849,0,19,15,0,0.002026
673063031,347936431,0,19,15,0,0.003521
673063031,521407239,0,19,15,0,0.003960
673063032,504415909,0,19,15,0,0.007919
673063032,135177801,0,19,15,0,0.005020
673063032,150562576,0,19,15,0,0.009598
673063032,150445379,0,19,15,0,0.004227
673063032,361474471,0,19,15,0,0.003788
673063032,96623366,0,19,15,0,0.008636
673063032,402579693,0,19,15,0,0.020508
673063033,137836470,0,19,15,0,0.008636
673063033,909896990,0,19,15,0,0.005669
673063034,168549335,0,19,15,0,0.000528
673063034,5814818,0,19,15,0,0.003082
673063034,397808033,0,19,15,0,0.009720
673063034,764159779,0,19,15,0,0.003788
673063034,2150820,0,19,15,0,0.002026
673063035,114236531,0,19,15,0,0.010300
673063035,1246400,0,19,15,0,0.040405
673063035,656404390,0,19,15,0,0.021851
673063035,306635734,0,19,15,0,0.009155
673063035,657760680,0,19,15,0,0.005722
673063035,403538229,0,19,15,0,0.006073
673063035,1242331,0,19,15,0,0.040527
673063035,490335986,0,19,15,0,0.007576
673063035,54784491,0,19,15,0,0.001760
673063035,658884020,0,19,15,0,0.004051
673063035,50793422,0,19,15,0,0.007393
673063036,172447767,0,19,15,0,0.012497
673063036,4861752,0,19,15,0,0.008896
673063036,149629895,0,19,15,0,0.007919
673063036,906795618,0,19,15,0,0.002201
673063036,906795618,0,19,15,0,0.007660
673063036,55345400,0,19,15,0,0.005547
673063036,62073591,0,19,15,0,0.003696
673063036,832770634,0,19,15,0,0.008636
673063036,504093266,0,19,15,0,0.008102
673063036,230326842,0,19,15,0,0.003960
673063036,767787743,0,19,15,0,0.008545
673063036,69320541,0,19,15,0,0.021484
673063036,662269830,0,19,15,0,0.032043
673063036,42537818,0,19,15,0,0.002377
673063036,227051328,0,19,15,0,0.002995
673063036,688709213,0,19,15,0,0.016205
673063037,523536926,0,19,15,0,0.006958
673063037,87648394,0,19,15,0,0.013123
673063037,940993577,0,19,15,0,0.017975
673063037,501337682,0,19,15,0,0.033813
673063037,56435476,0,19,15,0,0.000705
673063037,153864255,0,19,15,0,0.008453
673063037,653798697,0,19,15,0,0.033569
673063037,58422845,0,19,15,0,0.001673
673063037,54772856,0,19,15,0,0.003876
673063037,413529336,0,19,15,0,0.003788
673063037,479447824,0,19,15,0,0.002026
673063037,582934480,0,19,15,0,0.030914
673063038,149983685,0,19,15,0,0.000616
673063038,154708226,0,19,15,0,0.008896
673063038,56479119,0,19,15,0,0.007393
673063038,137832646,0,19,15,0,0.004227
673063038,69022218,0,19,15,0,0.003433
673063038,172459321,0,19,15,0,0.003876
673063038,750216487,0,19,15,0,0.002026
673063038,823793782,0,19,15,0,0.008102
673063038,54240414,0,19,15,0,0.009415
673063038,500023600,0,19,15,0,0.007042
673063038,659242932,0,19,15,0,0.004051
673063038,740959435,0,19,15,0,0.020782
673063038,757580265,0,19,15,0,0.004135
673063039,137836685,0,19,15,0,0.000441
673063039,54786872,0,19,15,0,0.008194
673063039,150986659,0,19,15,0,0.019623
673063039,87122724,0,19,15,0,0.003345
673063039,892429714,0,19,15,0,0.031677
673063039,172415123,0,19,15,0,0.033630
673063039,100062106,0,19,15,0,0.017609
673063039,482432472,0,19,15,0,0.006958
673063039,396647754,0,19,15,0,0.005547
673063039,55645284,0,19,15,0,0.004051
673063039,657469766,0,19,15,0,0.016205
673063039,774249692,0,19,15,0,0.005669
673063039,658880639,0,19,15,0,0.003876
673063040,1499726,0,19,15,0,0.002552
673063040,154203818,0,19,15,0,0.007393
673063040,665958918,0,19,15,0,0.005898
673063040,227937688,0,19,15,0,0.003433
673063040,2528144,0,19,15,0,0.006432
673063041,503581933,0,19,15,0,0.034241
673063041,150177064,0,19,15,0,0.025360
673063041,225470541,0,19,15,0,0.020081
673063041,395763192,0,19,15,0,0.026337
673063041,2154354,0,19,15,0,0.003345
673063041,324037848,0,19,15,0,0.003170
673063041,823656216,0,19,15,0,0.002819
673063041,226032789,0,19,15,0,0.009720
673063042,243426887,0,19,15,0,0.004494
673063042,414215251,0,19,15,0,0.003609
673063042,447090450,0,19,15,0,0.002819
673063042,832883989,0,19,15,0,0.003960
673063042,86667066,0,19,15,0,0.003960
673063043,133940302,0,19,15,0,0.024384
673063043,660279750,0,19,15,0,0.002819
673063043,149934453,0,19,15,0,0.009064
673063043,312009920,0,19,15,0,0.006432
673063044,133440530,0,19,15,0,0.022003
673063044,70749222,0,19,15,0,0.002995
673063044,149884309,0,19,15,0,0.014786
673063044,147679156,0,19,15,0,0.031006
673063044,840277103,0,19,15,0,0.002201
673063044,567486334,0,19,15,0,0.008270
673063044,831936824,0,19,15,0,0.003876
673063044,5665754,0,19,15,0,0.005196
673063044,228182756,0,19,15,0,0.008636
673063044,56435690,0,19,15,0,0.002026
673063044,828371401,0,19,15,0,0.013565
673063044,830136305,0,19,15,0,0.006958
673063044,54994848,0,19,15,0,0.003696
673063044,80484704,0,19,15,0,0.014969
673063044,1573335,0,19,15,0,0.005722
673063044,69524523,0,19,15,0,0.008194
673063044,831658772,0,19,15,0,0.004051
673063045,660005395,0,19,15,0,0.003345
673063045,61954339,0,19,15,0,0.002201
673063045,149995483,0,19,15,0,0.001320
673063045,148965229,0,19,15,0,0.034607
673063045,192937770,0,19,15,0,0.006958
673063045,742353385,0,19,15,0,0.006958
673063045,77816549,0,19,15,0,0.020355
673063045,164593244,0,19,15,0,0.003433
673063045,54993379,0,19,15,0,0.003521
673063045,99376825,0,19,15,0,0.005020
673063045,150775505,0,19,15,0,0.008453
673063045,658046408,0,19,15,0,0.012421
673063046,131484350,0,19,15,0,0.002201
673063046,47012326,0,19,15,0,0.007660
673063046,568234659,0,19,15,0,0.002640
673063046,395613456,0,19,15,0,0.022278
673063046,429359739,0,19,15,0,0.004135
673063046,659076786,0,19,15,0,0.008102
673063046,137845458,0,19,15,0,0.003960
673063046,138682519,0,19,15,0,0.003696
673063046,573690648,0,19,15,0,0.002026
673063046,236878279,0,19,15,0,0.009689
673063047,661167157,0,19,15,0,0.008987
673063047,149982588,0,19,15,0,0.027374
673063047,500043338,0,19,15,0,0.007576
673063047,224070275,0,19,15,0,0.006958
673063047,397813037,0,19,15,0,0.003170
673063047,138016832,0,19,15,0,0.004051
673063047,655593021,0,19,15,0,0.012955
673063047,250025233,0,19,15,0,0.003876
673063048,135043371,0,19,15,0,0.008194
673063048,409983813,0,19,15,0,0.011093
673063048,498731538,0,19,15,0,0.007042
673063048,135175788,0,19,15,0,0.008713
673063048,90358173,0,19,15,0,0.002640
673063048,149976162,0,19,15,0,0.006165
673063048,148973096,0,19,15,0,0.008102
673063048,317970996,0,19,15,0,0.003960
673063048,150444054,0,19,15,0,0.007576
673063049,86970178,0,19,15,0,0.000880
673063049,135758613,0,19,15,0,0.003345
673063049,99255675,0,19,15,0,0.004845
673063049,226032779,0,19,15,0,0.007751
673063049,65527165,0,19,15,0,0.010742
673063049,148662838,0,19,15,0,0.002026
673063049,133439456,0,19,15,0,0.008102
673063049,219939038,0,19,15,0,0.003521
673063049,751453757,0,19,15,0,0.003960
673063049,489050964,0,19,15,0,0.011887
673063049,136092288,0,19,15,0,0.010925
673063050,176360888,0,19,15,0,0.012680
673063050,233203207,0,19,15,0,0.003258
673063050,150859268,0,19,15,0,0.009689
673063050,325812887,0,19,15,0,0.040527
673063050,72254002,0,19,15,0,0.004227
673063050,150201294,0,19,15,0,0.005463
673063050,161368062,0,19,15,0,0.010208
673063050,55466026,0,19,15,0,0.020172
673063050,78328758,0,19,15,0,0.004578
673063050,54519157,0,19,15,0,0.003696
673063050,150451446,0,19,15,0,0.000528
673063050,150779678,0,19,15,0,0.044006
673063050,40861780,0,19,15,0,0.012955
673063051,489047925,0,19,15,0,0.043396
673063051,166730837,0,19,15,0,0.018677
673063051,56437625,0,19,15,0,0.035950
673063051,566698778,0,19,15,0,0.007751
673063051,480126044,0,19,15,0,0.007484
673063051,132895973,0,19,15,0,0.003696
673063051,55610880,0,19,15,0,0.003696
673063051,55119213,0,19,15,0,0.008102
673063051,176814642,0,19,15,0,0.004051
673063051,229619064,0,19,15,0,0.002026
673063051,151620852,0,19,15,0,0.005814
673063051,229401095,0,19,15,0,0.001619
673063051,26746672,0,19,15,0,0.006607
673063051,395587031,0,19,15,0,0.007843
673063051,402018286,0,19,15,0,0.003696
673063052,161178938,0,19,15,0,0.023956
673063052,75623357,0,19,15,0,0.033264
673063052,42167928,0,19,15,0,0.006340
673063052,744119502,0,19,15,0,0.003876
673063052,504543047,0,19,15,0,0.002731
673063052,500025442,0,19,15,0,0.008270
673063053,56045317,0,19,15,0,0.025787
673063053,176760103,0,19,15,0,0.000793
673063053,500021639,0,19,15,0,0.007751
673063053,230781226,0,19,15,0,0.002731
673063053,152025348,0,19,15,0,0.016205
673063053,667833237,0,19,15,0,0.025970
673063054,231731263,0,19,15,0,0.008545
673063054,315350857,0,19,15,0,0.037415
673063054,159066470,0,19,15,0,0.004318
673063054,125916925,0,19,15,0,0.006958
673063054,428801472,0,19,15,0,0.002026
673063054,137831889,0,19,15,0,0.005669
673063054,54842658,0,19,15,0,0.030304
673063054,410359252,0,19,15,0,0.007843
673063054,230766440,0,19,15,0,0.003433
673063054,30091806,0,19,15,0,0.014175
673063054,2151471,0,19,15,0,0.007660
673063054,150648048,0,19,15,0,0.003696
673063055,137808636,0,19,15,0,0.022003
673063055,54994318,0,19,15,0,0.007660
673063055,137835378,0,19,15,0,0.004051
673063055,504416513,0,19,15,0,0.001673
673063055,573959430,0,19,15,0,0.003170
673063056,4256319,0,19,15,0,0.018402
673063056,447835124,0,19,15,0,0.009857
673063056,137833339,0,19,15,0,0.022186
673063056,4488806,0,19,15,0,0.021851
673063056,132805555,0,19,15,0,0.004845
673063056,521306085,0,19,15,0,0.002552
673063057,103789874,0,19,15,0,0.008194
673063057,161197217,0,19,15,0,0.011276
673063057,708519,0,19,15,0,0.006340
673063057,569361114,0,19,15,0,0.006165
673063057,431152209,0,19,15,0,0.004227
673063057,834811791,0,19,15,0,0.006165
673063058,169222207,0,19,15,0,0.000793
673063058,25816479,0,19,15,0,0.027832
673063058,503596044,0,19,15,0,0.010208
673063058,421797562,0,19,15,0,0.005196
673063058,133940285,0,19,15,0,0.014175
673063059,54591464,0,19,15,0,0.000705
673063059,245673108,0,19,15,0,0.004402
673063059,133437771,0,19,15,0,0.016205
673063060,837707629,0,19,15,0,0.023499
673063060,504154509,0,19,15,0,0.003521
673063060,930445348,0,19,15,0,0.005280
673063060,830480604,0,19,15,0,0.003521
673063061,69552955,0,19,15,0,0.031799
673063061,360294079,0,19,15,0,0.006607
673063061,129659832,0,19,15,0,0.003788
673063061,500023687,0,19,15,0,0.008102
673063061,517023817,0,19,15,0,0.003521
673063061,55218454,0,19,15,0,0.004227
673063061,69536187,0,19,15,0,0.001575
673063061,55145269,0,19,15,0,0.038635
673063061,149034995,0,19,15,0,0.005814
673063062,150719509,0,19,15,0,0.009415
673063062,166794643,0,19,15,0,0.019897
673063062,56474461,0,19,15,0,0.000793
673063062,24545528,0,19,15,0,0.003609
673063062,479481263,0,19,15,0,0.004578
673063062,46664320,0,19,15,0,0.008102
673063062,702979,0,19,15,0,0.002377
673063062,159377384,0,19,15,0,0.000705
673063062,172808160,0,19,15,0,0.018127
673063062,482263194,0,19,15,0,0.003788
673063062,393243626,0,19,15,0,0.020782
673063063,137828191,0,19,15,0,0.018921
673063063,165965310,0,19,15,0,0.005638
673063063,133415129,0,19,15,0,0.028259
673063063,131484332,0,19,15,0,0.039734
673063063,672338758,0,19,15,0,0.032654
673063063,736911005,0,19,15,0,0.028076
673063063,503593055,0,19,15,0,0.011185
673063063,57859942,0,19,15,0,0.008453
673063063,571175153,0,19,15,0,0.003082
673063063,573654005,0,19,15,0,0.002026
673063063,133438971,0,19,15,0,0.008102
673063063,86974603,0,19,15,0,0.016205
673063063,139593592,0,19,15,0,0.002464
673063063,154717566,0,19,15,0,0.008804
673063064,831910491,0,19,15,0,0.002464
673063064,176758684,0,19,15,0,0.024994
673063064,320032720,0,19,15,0,0.006165
673063064,148972335,0,19,15,0,0.011002
673063064,55153650,0,19,15,0,0.003696
673063064,150884425,0,19,15,0,0.003696
673063064,45434300,0,19,15,0,0.004135
673063064,56477721,0,19,15,0,0.017700
673063064,46392732,0,19,15,0,0.008545
673063065,135552190,0,19,15,0,0.004578
673063065,37357669,0,19,15,0,0.000616
673063065,7248788,0,19,15,0,0.004578
673063065,55244401,0,19,15,0,0.003345
673063065,504492001,0,19,15,0,0.021118
673063065,69549572,0,19,15,0,0.008636
673063065,138174559,0,19,15,0,0.005638
673063065,51888711,0,19,15,0,0.004051
673063066,747282689,0,19,15,0,0.013641
673063066,503581144,0,19,15,0,0.000705
673063066,69283197,0,19,15,0,0.011703
673063066,229696901,0,19,15,0,0.029053
673063066,742156002,0,19,15,0,0.006607
673063066,740704958,0,19,15,0,0.003345
673063066,101160256,0,19,15,0,0.006248
673063066,743797806,0,19,15,0,0.003433
673063066,225389583,0,19,15,0,0.025726
673063066,137814137,0,19,15,0,0.004929
673063067,126280909,0,19,15,0,0.003433
673063067,150954634,0,19,15,0,0.002026
673063068,137800055,0,19,15,0,0.002640
673063068,406715034,0,19,15,0,0.004318
673063068,845489086,0,19,15,0,0.003170
673063068,371217352,0,19,15,0,0.003239
673063068,115936993,0,19,15,0,0.025970
673063068,822743811,0,19,15,0,0.016205
673063069,572976756,0,19,15,0,0.008896
673063069,745191449,0,19,15,0,0.006432
673063069,55113884,0,19,15,0,0.004227
673063069,20642825,0,19,15,0,0.022278
673063069,55168400,0,19,15,0,0.003876
673063069,394777850,0,19,15,0,0.012955
673063069,847326548,0,19,15,0,0.003788
673063069,133328231,0,19,15,0,0.002026
673063069,4842398,0,19,15,0,0.016205
673063069,532466525,0,19,15,0,0.004227
673063070,826317800,0,19,15,0,0.000616
673063070,742233432,0,19,15,0,0.007393
673063070,504360902,0,19,15,0,0.018127
673063070,54992812,0,19,15,0,0.005371
673063070,746958577,0,19,15,0,0.003696
673063070,153865783,0,19,15,0,0.004135
673063070,54788195,0,19,15,0,0.001673
673063070,573958944,0,19,15,0,0.003433
673063071,315975503,0,19,15,0,0.007309
673063071,172449542,0,19,15,0,0.008545
673063071,327452324,0,19,15,0,0.009338
673063071,533007055,0,19,15,0,0.005020
673063071,827942741,0,19,15,0,0.006958
673063071,150197915,0,19,15,0,0.008194
673063071,925333418,0,19,15,0,0.007217
673063071,504376670,0,19,15,0,0.024841
673063071,157232117,0,19,15,0,0.034851
673063071,503593055,0,19,15,0,0.005104
673063072,230763920,0,19,15,0,0.030029
673063072,55226408,0,19,15,0,0.005020
673063072,1492363,0,19,15,0,0.009064
673063072,825574530,0,19,15,0,0.000000
673063072,231868079,0,19,15,0,0.004669
673063072,503606245,0,19,15,0,0.005371
673063072,5805140,0,19,15,0,0.006866
673063072,270287171,0,19,15,0,0.006783
673063072,830162195,0,19,15,0,0.008453
673063072,397807122,0,19,15,0,0.003433
